"","WEA","UnixDT","DateTime","ActivePower_MAX","ActivePower_MEAN","ActivePower_MIN","NacelleWindSpeed_MAX","NacelleWindSpeed_MEAN","NacelleWindSpeed_MIN","Wind Speed Right-hand_MAX","Wind Speed Right-hand","Wind Speed Right-hand_MIN","Operating time - emergency brake routine"
"27","23WEA88868",1643602800,"31/01/2022 04:20",4234.88818359375,2702.5927734375,1865.32543945312,14.8068695068359,10.542384147644,6.23268938064575,13.3850727081299,10.1384363174438,6.91222286224365,0
"28","23WEA88868",1643603400,"31/01/2022 04:30",3194.01831054688,2636.5439453125,1717.20520019531,14.8633909225464,10.7392978668213,6.56273937225342,13.6782188415527,10.3796100616455,7.28000593185425,0
"29","23WEA88868",1643604000,"31/01/2022 04:40",4642.78564453125,2647.8310546875,1720.96948242188,15.4678544998169,10.2065477371216,6.07516431808472,13.7383298873901,9.80897331237793,5.95004940032959,0
"30","23WEA88868",1643604600,"31/01/2022 04:50",3158.55908203125,2376.70751953125,1669.25744628906,14.661093711853,9.71069431304932,4.98785734176636,12.9972820281982,9.36911106109619,5.6753077507019,0
"31","23WEA88868",1643605200,"31/01/2022 05:00",4000.65161132812,2521.72973632812,1733.31115722656,14.0727596282959,9.92905616760254,5.46011209487915,12.6968975067139,9.55414009094238,6.18136167526245,0
"32","23WEA88868",1643605800,"31/01/2022 05:10",2747.3974609375,2280.73510742188,1699.74499511719,14.2719507217407,9.58508682250977,5.254714012146,13.2159624099731,9.19515609741211,6.37802648544312,0
"33","23WEA88868",1643606400,"31/01/2022 05:20",3891.76489257812,2202.28125,1588.63293457031,14.1340417861938,9.35611438751221,5.20653104782104,12.3212308883667,8.96288394927979,5.86904382705688,0
"34","23WEA88868",1643607000,"31/01/2022 05:30",3206.88525390625,1903.552734375,927.202331542969,13.0128946304321,8.54842185974121,4.42821407318115,11.8917055130005,8.14750289916992,4.533522605896,0
"35","23WEA88868",1643607600,"31/01/2022 05:40",3238.55102539062,2437.5009765625,1430.13586425781,12.6883001327515,8.91334342956543,5.35521221160889,11.2438144683838,8.52072811126709,5.83771753311157,0
"36","23WEA88868",1643608200,"31/01/2022 05:50",3098.013671875,2175.57397460938,1420.96655273438,12.3714771270752,8.55896282196045,3.85859942436218,12.0859050750732,8.14385414123535,4.88052654266357,0
"37","23WEA88868",1643608800,"31/01/2022 06:00",2617.95922851562,1538.94738769531,620.190490722656,11.5833406448364,7.52181673049927,4.36110925674438,10.5041980743408,7.07552623748779,5.24103212356567,0
"38","23WEA88868",1643609400,"31/01/2022 06:10",2441.732421875,1289.61853027344,456.466613769531,12.4824314117432,7.2468056678772,3.9783411026001,10.2033424377441,6.8035626411438,4.00552940368652,0
"39","23WEA88868",1643610000,"31/01/2022 06:20",1386.47424316406,628.959350585938,321.682464599609,9.19499015808105,5.3987078666687,3.53835821151733,7.72869396209717,4.9921555519104,3.33157014846802,0
"40","23WEA88868",1643610600,"31/01/2022 06:30",1166.95434570312,779.449523925781,472.567352294922,9.55292892456055,5.8428053855896,3.57202649116516,7.76014518737793,5.38914632797241,3.393709897995,0
"41","23WEA88868",1643611200,"31/01/2022 06:40",1565.98913574219,1167.55871582031,804.001525878906,9.98860263824463,6.97498035430908,4.02806806564331,8.9920768737793,6.44633960723877,4.14126634597778,0
"42","23WEA88868",1643611800,"31/01/2022 06:50",1408.17492675781,900.501403808594,518.604553222656,9.0338716506958,6.12878227233887,3.78280925750732,7.98771667480469,5.65493106842041,3.687992811203,0
"43","23WEA88868",1643612400,"31/01/2022 07:00",1611.05053710938,953.841796875,633.828796386719,10.2286968231201,6.27832889556885,3.94449281692505,8.72951412200928,5.82147359848022,3.68565583229065,0
"44","23WEA88868",1643613000,"31/01/2022 07:10",1401.91528320312,927.185546875,625.361450195312,9.596435546875,6.32661771774292,3.94449281692505,8.55665874481201,5.83734512329102,3.78353905677795,0
"45","23WEA88868",1643613600,"31/01/2022 07:20",2012.22351074219,1190.35974121094,629.651733398438,10.0433330535889,6.74563074111938,3.94980692863464,8.82135772705078,6.26711368560791,4.01135635375977,0
"46","23WEA88868",1643614200,"31/01/2022 07:30",2289.06713867188,1438.5361328125,925.8408203125,11.4662208557129,7.21367597579956,3.9783411026001,10.1250438690186,6.74531364440918,4.82714891433716,0
"47","23WEA88868",1643614800,"31/01/2022 07:40",1679.76745605469,1183.88537597656,809.601684570312,10.2128238677979,6.63199043273926,3.9079327583313,8.94760704040527,6.17622137069702,3.80213832855225,0
"48","23WEA88868",1643615400,"31/01/2022 07:50",3207.0361328125,2076.98803710938,982.54833984375,13.0025291442871,8.42208671569824,4.67812395095825,11.4381732940674,7.91361951828003,4.76652479171753,0
"49","23WEA88868",1643616000,"31/01/2022 08:00",3315.44067382812,1776.85546875,1145.61157226562,12.8733730316162,8.28726196289062,3.91753172874451,11.3574466705322,7.84275245666504,4.1848726272583,0
"50","23WEA88868",1643616600,"31/01/2022 08:10",3718.86157226562,2257.28100585938,1483.60095214844,13.3800849914551,9.41112804412842,5.37736415863037,12.1937036514282,8.89877319335938,5.60390567779541,0
"51","23WEA88868",1643617200,"31/01/2022 08:20",2987.32299804688,2122.13061523438,1764.68298339844,13.0315313339233,9.63622093200684,4.94942092895508,11.6511907577515,9.09733486175537,5.444420337677,0
"52","23WEA88868",1643617800,"31/01/2022 08:30",2931.94604492188,2032.6123046875,1363.70556640625,13.2489242553711,8.75723743438721,4.51700401306152,11.8880367279053,8.24205303192139,4.93700981140137,0
"53","23WEA88868",1643618400,"31/01/2022 08:40",2851.04174804688,1812.76000976562,1126.40710449219,12.0673055648804,7.82179069519043,3.98068952560425,11.0226173400879,7.3807430267334,4.35416984558105,0
"54","23WEA88868",1643619000,"31/01/2022 08:50",2523.298828125,1526.69262695312,697.102172851562,11.9879312515259,7.23347902297974,3.99489831924438,10.1285982131958,6.75570869445801,3.96129393577576,0
"55","23WEA88868",1643619600,"31/01/2022 09:00",3390.37841796875,2222.54565429688,668.231018066406,12.8083925247192,8.84965038299561,4.97747421264648,11.8917055130005,8.31507301330566,5.14901256561279,0
